p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	p1_id	p2_id	id	method
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL8_eur.sumstats.gz	0	NA	NA	NA	-0.04155	0.1303	1.009	0.007355	-0.001676	0.004825	pmid24816252_citrate_eur	pmid27989323_IL8_eur	pmid24816252_citrate_eur/pmid27989323_IL8_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL9_eur.sumstats.gz	0	NA	NA	NA	-0.1422	0.1325	1.012	0.007601	0.00192	0.004565	pmid24816252_citrate_eur	pmid27989323_IL9_eur	pmid24816252_citrate_eur/pmid27989323_IL9_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MCP1_eur.sumstats.gz	0.1398	0.1677	0.8336	0.4045	0.1513	0.07194	0.997	0.008382	0.002666	0.004985	pmid24816252_citrate_eur	pmid27989323_MCP1_eur	pmid24816252_citrate_eur/pmid27989323_MCP1_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MCP3_eur.sumstats.gz	0	NA	NA	NA	-0.9191	0.5644	1.013	0.008009	0.001847	0.004671	pmid24816252_citrate_eur	pmid27989323_MCP3_eur	pmid24816252_citrate_eur/pmid27989323_MCP3_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MCSF_eur.sumstats.gz	-1.487	3.595	-0.4137	0.6791	0.2348	0.5785	0.9881	0.007079	0.01324	0.004384	pmid24816252_citrate_eur	pmid27989323_MCSF_eur	pmid24816252_citrate_eur/pmid27989323_MCSF_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIF_eur.sumstats.gz	0.01695	0.3247	0.0522	0.9584	0.09759	0.1329	1.005	0.007471	-0.002017	0.004603	pmid24816252_citrate_eur	pmid27989323_MIF_eur	pmid24816252_citrate_eur/pmid27989323_MIF_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIG_eur.sumstats.gz	0	NA	NA	NA	-0.1726	0.1277	1.017	0.006954	0.002244	0.004618	pmid24816252_citrate_eur	pmid27989323_MIG_eur	pmid24816252_citrate_eur/pmid27989323_MIG_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIP1a_eur.sumstats.gz	0	NA	NA	NA	-0.07829	0.1426	1.005	0.007971	-0.003078	0.004769	pmid24816252_citrate_eur	pmid27989323_MIP1a_eur	pmid24816252_citrate_eur/pmid27989323_MIP1a_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIP1b_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid24816252_citrate_eur	pmid27989323_MIP1b_eur	pmid24816252_citrate_eur/pmid27989323_MIP1b_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_PDGFbb_eur.sumstats.gz	0	NA	NA	NA	-0.02063	0.06166	1.025	0.009485	-0.007519	0.004679	pmid24816252_citrate_eur	pmid27989323_PDGFbb_eur	pmid24816252_citrate_eur/pmid27989323_PDGFbb_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_RANTES_eur.sumstats.gz	-0.2869	0.32	-0.8965	0.37	0.1259	0.1278	0.9985	0.007128	0.004341	0.004854	pmid24816252_citrate_eur	pmid27989323_RANTES_eur	pmid24816252_citrate_eur/pmid27989323_RANTES_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_SCF_eur.sumstats.gz	0	NA	NA	NA	-0.06397	0.05586	1.02	0.007141	0.001188	0.004821	pmid24816252_citrate_eur	pmid27989323_SCF_eur	pmid24816252_citrate_eur/pmid27989323_SCF_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_SCGFb_eur.sumstats.gz	-0.3245	0.4588	-0.7073	0.4794	0.1251	0.1806	1.01	0.01089	0.0049	0.007883	pmid24816252_citrate_eur	pmid27989323_SCGFb_eur	pmid24816252_citrate_eur/pmid27989323_SCGFb_eur	ldsc
